,shot,dda,t1,t2,Tepedheight(keV),error_Tepedheight(keV),nepedheight1019(m3),error_nepedheight1019(m3),pepedheight(kPa),error_pepedheight(kPa),TepsiN09preELM(keV),error_TepsiN09preELM(keV),nepsiN09preELM1019(m3),error_nepsiN09preELM1019(m3),pepsiN09preELM(kPa),error_pepsiN09preELM(kPa),Tepedestalwidth(psiN),error_Tepedestalwidth(psiN),Nepedestalwidth(psiN),error_Nepedestalwidth(psiN),pepedestalwidth(psiN),error_pepedestalwidth(psiN),TepedestalwidthRmid(cm),error_TepedestalwidthRmid(cm),NepedestalwidthRmid(cm),error_NepedestalwidthRmid(cm),pepedestalwidthRmid(cm),error_pepedestalwidthRmid(cm),neseparatrixfromexpdata1019(m3),error_neseparatrixfromexpdata1019(m3),neseparatrixfromfit1019(m3),error_neseparatrixfromfit1019(m3),neposition(psiN),error_neposition(psiN),Teposition(psiN),error_Teposition(psiN),peposition(psiN),error_peposition(psiN),nepositionRmid(m),error_nepositionRmid(m),TepositionRmid(m),error_TepositionRmid(m),pepositionRmid(m),error_pepositionRmid(m),separatrixpositionRmid(m),error_separatrixpositionRmid(m),neinnerslope,error_neinnerslope,Teinnerslope,error_Teinnerslope,peinnerslope,error_peinnerslope,beta_polped(electrons),error_beta_polped(electrons),nupedestal,error_nupedestal,rhopedestal,error_rhopedestal,Zeff,error_Zeff,BetaN(dia),error_BetaN(dia),BetaN(MHD),error_BetaN(MHD),Ip(MA),error_Ip(MA),B(T),error_B(T),R(m),error_R(m),a(m),error_a(m),averagetriangularity,error_averagetriangularity,Meff,error_Meff,P_NBI(MW),error_P_NBI(MW),P_ICRH(MW),error_P_ICRH(MW),P_TOTPNBIPohmPICRHPshi(MW),error_P_TOTPNBIPohmPICRHPshi(MW),plasmavolume(m3),error_plasmavolume(m3),q95,error_q95,gasflowrateofmainspecies1022(es),error_gasflowrateofmainspecies1022(es),H(HD),error_H(HD),electronratefromGIM1(es),error_electronratefromGIM1(es),electronratefromGIM2(es),error_electronratefromGIM2(es),electronratefromGIM3(es),error_electronratefromGIM3(es),electronratefromGIM4(es),error_electronratefromGIM4(es),electronratefromGIM5(es),error_electronratefromGIM5(es),electronratefromGIM6(es),error_electronratefromGIM6(es),electronratefromGIM7(es),error_electronratefromGIM7(es),electronratefromGIM8(es),error_electronratefromGIM8(es),electronratefromGIM9(es),error_electronratefromGIM9(es),electronratefromGIM10(es),error_electronratefromGIM10(es),electronratefromGIM11(es),error_electronratefromGIM11(es),electronratefromGIM12(es),error_electronratefromGIM12(es),electronratefromGIM13(es),error_electronratefromGIM13(es),electronratefromGIM14(es),error_electronratefromGIM14(es),electronratefromGIM15(es),error_electronratefromGIM15(es),subdivertorpressurefrombar1(10u6nbar),error_subdivertorpressurefrombar1(10u6nbar),Atomicnumberofseededimpurity,error_Atomicnumberofseededimpurity,flowrateofseededimpurity1022(es),error_flowrateofseededimpurity1022(es),FLAGDEUTERIUM,FLAGHYDROGEN,FLAGHDmix,FLAGHeJETC,FLAGSeeding,FLAGKicks,FLAGRMP,FLAGpellets,FLAGHRTSdatavalidated,divertorconfiguration
282,0.0,T002pbilkova,51.4258,53.4193,1.7006133,0.071255885,5.634375,0.067695685,15.1258745,0.6593171,1.9552146,0.08192371,5.969678,0.07172427,20.63085,0.8992717,0.041283168,0.0035596,0.03731725,0.0032256872,0.03332407,0.0033967493,2.066042,0.17814241,1.8685049,0.16151276,1.0923784,0.1748516,1.1700027,0.18231691,0.82052183,0.1748516,0.9831188,0.0005490672,0.97105247,0.0016004664,0.9692424,0.0017553559,3.8609798,0.0021552255,3.854942,0.006347386,3.8540366,0.006986994,3.8694363,0.0,0.026581803,0.0027943158,0.08628827,0.012790773,0.11204797,0.020361783,0.14045726,0.006122348,0.09015649,0.008638343,5.2508e-05,1.1e-06,3.0818884,0.21006583,1.7107936,0.06258887,1.6138455,0.08920438,3.4803722,0.01693912,2.792864,0.0034969656,2.9113898,0.005865361,0.9503859,0.0029078806,0.26028937,0.0047112014,1.9882281,0.0013672529,19.893528,0.025878578,2.4750514,0.46567726,23.210848,0.5687873,80.65328,0.28073582,2.6336207,0.01621637,0.0,0.0,0.011702322,0.005652557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
283,0.0,T001pbilkova,51.2538,55.5074,1.5926979,0.02360217,6.8706007,0.037775986,17.374954,0.27463022,1.838892,0.027250519,7.1666484,0.039403718,23.103369,0.36517408,0.030411623,0.0018219444,0.030269405,0.0021757698,0.026285257,0.002006671,1.575589,0.09439271,1.5697765,0.112835795,1.3360465,0.11639132,2.1417391,0.3761422,1.9375196,0.11639132,0.99247485,0.0003676083,0.9793009,0.0006975417,0.97835946,0.0008202743,3.8651536,0.0014309336,3.858326,0.0027479308,3.8578386,0.0032374875,3.8690557,0.0,0.014077179,0.0006524366,0.059396338,0.003001153,0.07224598,0.0049535097,0.14391924,0.0022748015,0.12265527,0.004309638,4.63737e-05,3.436e-07,2.250213,0.114532664,1.7046012,0.077148,1.6132967,0.10016753,3.7780628,0.015902622,3.0272727,0.003956514,2.907454,0.0050981916,0.95311564,0.0024132503,0.26096076,0.003791151,1.9755205,0.0032725218,22.031845,0.691281,1.698894,0.20996694,24.594095,1.136093,80.65962,0.24086921,2.6380599,0.009421873,0.6625064,0.0031724095,0.024480898,0.008686608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10451949,0.0002297356,0.0,0.0,0.0,0.0,0.6625064,0.0031724095,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
284,0.0,T001pbilkova,51.3204,55.2768,1.4911381,0.0226828,6.8238335,0.042704422,16.14431,0.2655536,1.7574295,0.026733557,7.1331463,0.04464014,22.25952,0.36614108,0.026946196,0.0019873495,0.030104734,0.0021411928,0.02372188,0.0020657037,1.3751942,0.101424016,1.5377449,0.10937178,1.1348643,0.1342507,2.4084141,0.43515554,2.3768785,0.1342507,0.9952338,0.0004050409,0.98283845,0.0006814037,0.9818846,0.0008268391,3.8663924,0.0015734255,3.8600643,0.0026759831,3.859578,0.0032532183,3.8688266,0.0,0.0143066775,0.00072836,0.057951227,0.003074862,0.070908695,0.0052141696,0.13574305,0.0022328026,0.13759026,0.005047031,4.50638e-05,3.427e-07,2.2185497,0.08549881,1.705782,0.06053183,1.6101211,0.080056995,3.778961,0.011453218,3.0279248,0.0038601367,2.907703,0.004505739,0.9532248,0.0022334496,0.26080275,0.0032109362,1.9765201,0.0026293087,20.562284,0.586111,2.8118625,0.39645866,24.219746,1.0874046,80.675865,0.24051479,2.6370087,0.008040681,0.6736377,0.0030374813,0.023472078,0.0059903865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10875901,0.0002341757,0.0,0.0,0.0,0.0,0.6736377,0.0030374813,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
285,0.0,T001lfrassin,54.4983,55.5022,0.6683291,0.03134946,4.7619233,0.06807605,5.023333,0.24633087,0.80860955,0.037929628,4.96963,0.071045406,7.2373185,0.3548988,0.045767367,0.010670809,0.03666399,0.0064848857,0.037120264,0.008829494,2.2901733,0.53396136,1.8371232,0.32493827,1.9406153,0.6675916,1.8961475,0.08324112,1.9030031,0.6675916,0.9962576,0.0008394237,0.9790353,0.0021196764,0.9782856,0.0023805012,3.8390937,0.003234615,3.8304727,0.008280319,3.830098,0.009325725,3.840968,0.0,0.016704945,0.0025161214,0.12045662,0.015673244,0.13221945,0.02631691,0.21105395,0.010349524,0.6742148,0.07288959,5.35181e-05,1.2552e-06,2.2978745,0.09437091,1.6252426,0.08301429,1.608891,0.12481766,1.6737652,0.0052436586,1.818801,0.0003416209,2.9292974,0.002859561,0.90817744,0.002563449,0.40702936,0.007223243,4.0,0.0,12.172825,0.63013625,9.9623e-05,0.0002166503,12.664394,0.15681471,75.14975,0.3121423,3.5044456,0.028688652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
286,0.0,T002lfrassin,56.032,58.5357,0.50169617,0.017403241,5.007475,0.05097319,3.9966881,0.14448643,0.64617866,0.022415167,5.1276565,0.05219657,6.0193787,0.2176098,0.049795393,0.006510291,0.04783364,0.0039745853,0.04165614,0.0053935708,2.4916708,0.32576314,2.3973815,0.19920285,1.7886275,0.5725598,2.3118374,0.42322063,2.4477477,0.5725598,0.9992553,0.0007134619,0.981371,0.0015187358,0.97913355,0.0017451387,3.8371732,0.0027391345,3.8282218,0.0059113135,3.8271031,0.006821373,3.837546,0.0,0.011694853,0.002094231,0.17286107,0.01324835,0.16992763,0.033099283,0.16481267,0.005958231,1.1961565,0.09516267,4.63351e-05,8.037e-07,2.201166,0.044769064,1.4474988,0.05650939,1.3103164,0.06034218,1.6734412,0.0042431727,1.8207253,0.0004040481,2.9333081,0.0022957097,0.9020833,0.0012918765,0.3978867,0.0034610555,4.0,0.0,11.807801,0.4070214,1.5677459,0.23369889,13.951141,0.14060684,74.74814,0.21170047,3.4415293,0.015305356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
287,0.0,T001lfrassin,54.5067,56.5051,0.6092316,0.016336506,4.900242,0.06589583,4.739371,0.14217126,0.7506152,0.020127697,5.1039104,0.06863466,6.945397,0.20834745,0.044945028,0.0067257658,0.039103337,0.0036763551,0.03487078,0.0054199407,2.232762,0.33412004,1.9434242,0.18271376,1.3602189,0.38834542,1.2687666,0.11747774,1.2124894,0.38834542,0.9887033,0.0008887158,0.9811654,0.0013004218,0.9773948,0.0016400168,3.834762,0.0034452404,3.8306441,0.0050697615,3.8287725,0.006430451,3.8400044,0.0,0.018231235,0.002384755,0.12638797,0.009598367,0.13122787,0.019848686,0.19509374,0.0058524064,0.8047621,0.0539813,5.11447e-05,6.857e-07,2.5238502,0.14831199,1.4729816,0.046225797,1.4121552,0.07009071,1.672565,0.004692797,1.8198081,0.0005386025,2.929702,0.005719413,0.9061748,0.0039750244,0.4001571,0.0063997535,4.0,0.0,8.407038,0.66818434,0.43293875,0.2640398,9.440614,0.07950398,74.95973,0.3284315,3.470657,0.03053553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
288,0.0,T002lfrassin,57.253,58.7906,0.48952177,0.02970257,4.716561,0.07943887,3.6705675,0.23113893,0.6322777,0.038364533,4.837883,0.08148225,5.4851313,0.34540364,0.05045897,0.012832851,0.04467364,0.0070313704,0.040788136,0.010347035,2.574319,0.6547072,2.2821863,0.3592028,1.7030905,1.0077527,1.4686067,0.11733167,2.0189855,1.0077527,0.9963491,0.0011140702,0.98100597,0.0026857932,0.978812,0.0030086497,3.8344889,0.0042856904,3.8266594,0.010450111,3.8251684,0.011760151,3.8359802,0.0,0.0119552305,0.003378509,0.17706211,0.026325105,0.1701003,0.05431658,0.1524308,0.009598704,1.1771443,0.16267657,4.54749e-05,1.3796e-06,2.1966298,0.04784893,1.3184807,0.031292137,1.1422508,0.04036727,1.6700674,0.004945611,1.8213891,0.0002061331,2.9313483,0.0025223931,0.90237755,0.0015578101,0.39292064,0.003534411,4.0,0.0,8.45294,0.6096741,1.3786247,0.2036541,10.471294,0.12093665,74.64895,0.19995803,3.4276583,0.015480369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
289,0.0,T001lfrassin,54.5554,55.9944,0.5361527,0.024669984,2.2974591,0.039331257,1.9035532,0.093453996,0.7143261,0.032868274,2.531198,0.04333274,3.3710961,0.16550228,0.021260027,0.007448179,0.028442942,0.007859173,0.018516496,0.007656434,1.1981905,0.41977072,1.6053771,0.4435876,0.3014311,2.593717,1.2478218,0.28533173,1.3861871,2.593717,1.0026419,0.0010363074,0.9920705,0.0016889491,0.99074686,0.002059969,3.838268,0.0039659976,3.832306,0.0065217363,3.8315609,0.00796445,3.8367774,0.0,0.028195493,0.003568845,0.07655694,0.014602104,0.10708753,0.024513725,0.09258213,0.0045452733,0.4806243,0.052457936,4.60061e-05,1.0584e-06,2.5858233,0.08143623,1.0284361,0.03030762,0.8498817,0.037307676,1.671018,0.006221723,1.8196379,0.0004015527,2.9161346,0.002313811,0.9178044,0.0022002119,0.3797521,0.0049535995,4.0,0.0,4.911348,0.42982805,0.8063324,0.15982535,6.35563,0.2508103,75.3262,0.34538725,3.4350307,0.02824772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
290,0.0,T002lfrassin,56.0125,57.8039,0.5075179,0.02101444,2.843998,0.03857487,2.2714794,0.098971196,0.6687871,0.027692005,3.011237,0.040843233,3.6371026,0.1584731,0.034749523,0.008844689,0.037478823,0.005751122,0.028718263,0.0074600237,1.8943976,0.48217514,2.0443802,0.31370997,1.2543719,0.8974043,1.0611545,0.18854491,0.98508507,0.8974043,0.9938161,0.0008773967,0.9869451,0.0018677358,0.98350614,0.002129612,3.8333533,0.0033833268,3.8296065,0.007238797,3.8277335,0.00829162,3.8367257,0.0,0.023538608,0.0025863019,0.1258479,0.016098477,0.1442366,0.024322605,0.09805948,0.0042725746,0.6415486,0.061830025,4.51609e-05,9.35e-07,2.4849792,0.071251474,1.0538033,0.028815776,0.8653313,0.029338049,1.6690288,0.0051387814,1.8207995,0.0003217876,2.9204047,0.0022122823,0.91356343,0.002827533,0.38190728,0.0047308514,4.0,0.0,5.038575,0.3879842,0.7385816,0.12944302,6.4661984,0.17016189,75.14374,0.32940197,3.4310994,0.026861088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
291,0.0,T001lfrassin,56.0758,57.9829,0.52018327,0.016057357,2.6844006,0.040315237,2.1916611,0.07523575,0.66878825,0.020644594,2.8649232,0.043026388,3.4515414,0.118485145,0.03231005,0.007788063,0.033417597,0.0054814992,0.026449358,0.006734269,1.7889054,0.43120044,1.8518428,0.30375838,0.9093602,1.0538301,1.0927671,0.22179534,1.0449536,1.0538301,0.9959394,0.0009566115,0.98781645,0.0013837236,0.9851038,0.0017371186,3.8336153,0.0036810013,3.829115,0.0053586587,3.8276155,0.0067505767,3.8358653,0.0,0.0234752,0.0027729205,0.10453448,0.010465413,0.12436962,0.019257437,0.09647007,0.0033116427,0.59021914,0.045302644,4.55379e-05,7.028e-07,2.4232218,0.048349414,1.0173806,0.031249445,0.8187753,0.029138256,1.6669462,0.0045112567,1.8212847,0.0003206099,2.9202166,0.0021356356,0.9134503,0.002068426,0.38069883,0.0051114596,4.0,0.0,4.4687376,0.3953591,0.9107427,0.106712155,6.0776296,0.10313327,75.08798,0.3220728,3.4260423,0.028878117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
292,0.0,T001lfrassin,54.9709,56.4061,0.6405499,0.021856388,3.5272253,0.05004701,3.576934,0.13218133,0.7656943,0.026126478,3.6930132,0.052399337,4.9530945,0.1830357,0.047443267,0.009153764,0.03723759,0.004738355,0.0354415,0.007288464,2.539126,0.48990217,1.9942181,0.2537574,1.7549655,0.6926165,0.88760644,0.12233918,0.7039971,0.6926165,0.98669624,0.0009149898,0.97898513,0.0016670731,0.97547626,0.001958487,3.830691,0.0035506338,3.8265643,0.0065052127,3.824689,0.0076864203,3.8378205,0.0,0.02024241,0.0025607082,0.11647246,0.011715423,0.12374322,0.019999065,0.14575304,0.00538613,0.5245466,0.04323909,5.11648e-05,8.729e-07,2.4890068,0.102026165,1.1353501,0.03966999,0.96901,0.045209564,1.6690385,0.0072064316,1.8202487,0.0004249063,2.924098,0.0033276025,0.91010773,0.0028017682,0.38428602,0.004177436,4.0,0.0,5.6529827,0.46870065,0.9116043,0.16725703,7.2507353,0.21066193,74.97157,0.23454386,3.4233344,0.017652314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
293,0.0,T001lfrassin,62.4135,63.4166,0.57643867,0.029917488,3.429671,0.058512583,3.0736153,0.16792,0.74763894,0.038802877,3.6670961,0.06256322,4.990555,0.27264762,0.038372718,0.007378504,0.033297233,0.0057966593,0.0306594,0.006634892,2.1084828,0.40543,1.8319738,0.31892523,1.584306,0.8694457,1.6895287,0.3098834,1.5966223,0.8694457,0.99866253,0.0009542942,0.9846126,0.0021058593,0.9832736,0.0023949787,3.8474185,0.0036757493,3.8396957,0.008202136,3.8389606,0.009348925,3.8481543,0.0,0.023407359,0.003204518,0.1333331,0.017160458,0.15686269,0.029474678,0.097507775,0.0053271158,0.562705,0.06800955,4.21963e-05,1.095e-06,2.251145,0.060468934,1.1927266,0.06618184,1.1196158,0.07167035,1.9676582,0.008430224,1.9833852,0.0001447471,2.8923585,0.004568561,0.95402336,0.0025954272,0.2590048,0.0047657145,4.0,0.005319583,13.238293,1.2961608,0.0,0.0,13.885865,0.2652351,80.33907,0.30565315,3.3502429,0.021198053,0.0,0.0,0.031081978,0.0134904375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
294,0.0,T001lfrassin,62.2858,63.1183,0.49898112,0.031403657,3.429453,0.058349993,2.6626275,0.1735897,0.67104286,0.042232458,3.6267483,0.06170685,4.5203724,0.29470518,0.04478115,0.008000932,0.040845357,0.006600475,0.037147902,0.007334207,2.4182258,0.43205816,2.2102149,0.35716343,1.868532,1.0580173,2.050906,0.2117039,2.0781562,1.0580173,1.004112,0.0010919633,0.9835382,0.0026241257,0.9828521,0.0029577701,3.8542838,0.004190572,3.8431675,0.0102331415,3.8427973,0.011557631,3.8520596,0.0,0.022531604,0.003334008,0.18058534,0.02436494,0.20433038,0.0409167,0.082954906,0.005408236,0.7402489,0.105770834,3.93983e-05,1.2398e-06,2.1947198,0.037789166,1.1239942,0.025219858,1.0258975,0.018785298,1.9699209,0.004463785,1.9847804,0.0002247599,2.8934844,0.0013478847,0.95295304,0.0021318016,0.25595826,0.0027792258,4.0,0.0,12.898901,0.6917705,0.0,0.0,13.586927,0.12167848,80.37134,0.26026157,3.3361895,0.014714923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
295,0.0,T002lfrassin,62.1427,63.1553,0.49267864,0.025300503,3.368425,0.047150385,2.5618496,0.13635835,0.6637046,0.034083188,3.5728364,0.050011683,4.2374797,0.22554632,0.04410116,0.0067868805,0.036062628,0.0056634303,0.036069814,0.0062504476,2.3660896,0.36412573,1.9393793,0.30456847,1.6870065,0.9264522,2.0572407,0.18641281,2.1153538,0.9264522,1.0041544,0.0008476463,0.984054,0.0021494105,0.9833602,0.002375946,3.8488526,0.003247348,3.8373146,0.008369198,3.8373146,0.009264214,3.8462458,0.0,0.020973511,0.0025450084,0.17962638,0.019695727,0.20497294,0.033522382,0.0793304,0.0042224815,0.7508548,0.0876275,3.90847e-05,1.0036e-06,2.1944087,0.039355114,1.1224216,0.024987541,1.0238237,0.019290341,1.9693756,0.0047537433,1.984787,0.0002130369,2.8935413,0.0012530143,0.9530437,0.001941311,0.25591308,0.0027153627,4.0,0.0,12.801525,0.676405,0.0,0.0,13.484572,0.116169035,80.37681,0.26182058,3.3361216,0.015206402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
296,0.0,T001lfrassin,60.5357,62.7326,0.5005843,0.02278764,3.5352604,0.04036003,2.6797507,0.12576555,0.66499686,0.03027204,3.792497,0.04329675,4.61203,0.21645091,0.051935215,0.0073104403,0.027076395,0.004777055,0.039441988,0.0061750626,2.8484726,0.40095317,1.4871318,0.26237282,2.0592518,0.5607255,1.7502538,0.39477822,1.8795036,0.5607255,1.0006214,0.000571739,0.98073274,0.0018086794,0.98321956,0.0019659307,3.8225198,0.0021836292,3.811608,0.007012151,3.8129716,0.0076302546,3.8221786,0.0,0.019534409,0.0018930342,0.20635042,0.019823873,0.23840493,0.032531876,0.08396563,0.0039406586,0.77418095,0.07932303,3.89472e-05,8.865e-07,2.1882737,0.05548489,1.1280805,0.026446713,1.0135428,0.027863272,1.959868,0.0084775565,1.9850254,0.0002421909,2.8769045,0.017714722,0.95412105,0.0017342649,0.25123057,0.0075520924,4.0,0.0010262822,9.375513,0.21673621,0.0,0.0,10.037159,0.17025416,79.86311,0.6000003,3.3930664,0.041724328,0.0,0.0,0.0,0.0010262822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
297,0.0,T001lfrassin,65.5034,66.6103,0.40101537,0.03174774,3.0460484,0.05067965,1.8887398,0.15279485,0.52777636,0.041783202,3.2448256,0.053986873,3.1627429,0.25585887,0.05632719,0.013923778,0.03824534,0.0073079094,0.039768945,0.011119288,3.0009773,0.7418254,2.0388758,0.38958788,1.5360235,1.6113502,1.0699637,0.16585574,1.1100339,1.6113502,0.99443316,0.0011151596,0.982601,0.0040141833,0.98120767,0.004325306,3.8470714,0.004312804,3.8407679,0.015642695,3.8400266,0.016941195,3.8500385,0.0,0.02631505,0.0032544166,0.2094231,0.04043306,0.2187636,0.05015851,0.1042152,0.008430777,1.0248169,0.17931692,4.73914e-05,1.8759e-06,2.2447653,0.096510366,1.2597674,0.044997945,1.1715559,0.04561365,1.463194,0.006146731,1.4878582,0.0002253053,2.8938782,0.0027002925,0.9524366,0.0013604197,0.26829165,0.0057751117,4.0,0.0,8.942815,0.6758383,0.0,0.0,9.524769,0.14251141,80.13092,0.2995341,3.386731,0.017453877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
298,0.0,T001lfrassin,64.6275,66.1838,0.3343888,0.013233551,3.5071828,0.047496546,1.8518828,0.077461205,0.472463,0.018697886,3.6302025,0.04916256,3.2011495,0.1338988,0.039303247,0.008987143,0.039400704,0.0058520455,0.032755543,0.007583375,2.0752428,0.47452834,2.082986,0.30937845,1.694997,1.5188898,2.104342,0.3143551,2.1719794,1.5188898,1.0042691,0.000858337,0.99074316,0.001609603,0.9886068,0.0018996525,3.8536782,0.0032921091,3.8465347,0.0062397844,3.845407,0.0073882723,3.8514218,0.0,0.013254916,0.00242785,0.17660865,0.017692365,0.17807999,0.037178006,0.10719353,0.0044837287,1.6273996,0.15084909,4.34145e-05,8.591e-07,2.122233,0.046221048,1.3083261,0.033461615,1.1772648,0.018611662,1.462877,0.0046569635,1.4872367,0.0001795244,2.9082162,0.0050694193,0.9502448,0.002067175,0.26893908,0.0029792795,4.0,0.0,9.591479,0.5028277,0.0,0.0,10.164229,0.08216695,80.50325,0.4008716,3.3423216,0.021849994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
